PersonnelID,Crash ID,Gender,Age Group,Road User
22482,20075006,Male,17_to_25,Passenger
22483,20075006,Male,26_to_39,Passenger
22484,20074048,Male,17_to_25,Driver
22485,20071377,Female,40_to_64,Driver
22486,20075189,Male,40_to_64,Driver
22487,20075090,Female,17_to_25,Pedestrian
22488,20072236,Male,26_to_39,Driver
22489,20075121,Male,26_to_39,Driver
22490,20074045,Male,17_to_25,Driver
22491,20075083,Male,26_to_39,Driver
22492,20071190,Male,40_to_64,Driver
22493,20075075,Male,40_to_64,Driver
22494,20075084,Male,26_to_39,Motorcycle rider
22495,20071129,Female,65_to_74,Passenger
22496,20071029,Female,40_to_64,Driver
22497,20073132,Male,17_to_25,Pedestrian
22498,20072201,Male,40_to_64,Pedestrian
22499,20072052,Male,17_to_25,Driver
22500,20072052,Male,17_to_25,Passenger
22501,20074026,Female,26_to_39,Driver
22502,20071024,Female,75_or_older,Pedestrian
22503,20072216,Male,40_to_64,Driver
22504,20075185,Female,26_to_39,Passenger
22505,20075103,Female,40_to_64,Passenger
22506,20072143,Female,40_to_64,Driver
22507,20073317,Female,65_to_74,Pedestrian
22508,20071241,Male,17_to_25,Motorcycle pillion passenger
22509,20075171,Male,26_to_39,Motorcycle rider
22510,20071110,Male,75_or_older,Driver
22511,20072114,Male,17_to_25,Driver
22512,20073241,Male,26_to_39,Driver
22513,20073241,Female,17_to_25,Passenger
22514,20073251,Female,17_to_25,Pedestrian
22515,20071076,Female,65_to_74,Passenger
22516,20076026,Female,40_to_64,Passenger
22517,20076026,Male,40_to_64,Driver
22518,20071137,Female,40_to_64,Driver
22519,20075003,Male,40_to_64,Driver
22520,20073141,Male,17_to_25,Motorcycle rider
22521,20073042,Male,26_to_39,Driver
22522,20077043,Male,17_to_25,Passenger
22523,20077043,Male,40_to_64,Driver
22524,20072121,Female,17_to_25,Driver
22525,20073183,Female,17_to_25,Passenger
22526,20077001,Male,40_to_64,Driver
22527,20065138,Male,17_to_25,Driver
22528,20062052,Male,17_to_25,Driver
22529,20063182,Male,26_to_39,Driver
22530,20062237,Male,40_to_64,Driver
22531,20062009,Male,17_to_25,Pedal cyclist
22532,20062308,Male,40_to_64,Pedal cyclist
22533,20061432,Female,40_to_64,Driver
22534,20065156,Male,26_to_39,Passenger
22535,20061024,Female,40_to_64,Driver
22536,20063106,Male,40_to_64,Driver
22537,20063041,Male,17_to_25,Passenger
22538,20066004,Female,17_to_25,Passenger
22539,20066004,Female,40_to_64,Driver
22540,20063274,Male,26_to_39,Passenger
22541,20062266,Male,17_to_25,Driver
22542,20064070,Female,40_to_64,Passenger
22543,20064070,Male,75_or_older,Driver
22544,20062026,Male,40_to_64,Motorcycle rider
22545,20062038,Male,17_to_25,Motorcycle rider
22546,20062281,Male,26_to_39,Driver
22547,20062001,Male,40_to_64,Driver
22548,20064039,Male,40_to_64,Pedal cyclist
22549,20061305,Male,40_to_64,Driver
22550,20063010,Male,26_to_39,Driver
22551,20063010,Male,40_to_64,Passenger
22552,20065105,Male,26_to_39,Motorcycle rider
22553,20061067,Male,26_to_39,Driver
22554,20061162,Male,17_to_25,Motorcycle rider
22555,20065132,Male,17_to_25,Motorcycle rider
22556,20061254,Female,26_to_39,Passenger
22557,20061254,Male,26_to_39,Driver
22558,20065049,Male,17_to_25,Driver
22559,20063032,Male,17_to_25,Pedestrian
22560,20062144,Male,26_to_39,Pedestrian
22561,20062133,Male,17_to_25,Driver
22562,20062129,Male,26_to_39,Driver
22563,20061433,Male,17_to_25,Driver
22564,20062198,Female,40_to_64,Driver
22565,20064077,Male,40_to_64,Pedal cyclist
22566,20062102,Female,17_to_25,Driver
22567,20065028,Female,40_to_64,Driver
22568,20061278,Female,75_or_older,Pedestrian
22569,20063013,Male,17_to_25,Driver
22570,20063191,Male,17_to_25,Motorcycle rider
22571,20063113,Male,26_to_39,Motorcycle rider
22572,20065067,Male,40_to_64,Driver
22573,20063254,Female,0_to_16,Pedestrian
22574,20062242,Male,75_or_older,Driver
22575,20067032,Male,65_to_74,Driver
22576,20063242,Male,75_or_older,Driver
22577,20063219,Male,40_to_64,Driver
22578,20062061,Male,40_to_64,Driver
22579,20061263,Female,75_or_older,Pedestrian
22580,20062125,Male,0_to_16,Passenger
22581,20063164,Male,40_to_64,Driver
22582,20063179,Male,26_to_39,Driver
22583,20065128,Male,17_to_25,Driver
22584,20062182,Female,40_to_64,Driver
22585,20065065,Male,26_to_39,Passenger
22586,20061302,Female,17_to_25,Passenger
22587,20066001,Male,17_to_25,Driver
22588,20062161,Female,17_to_25,Passenger
22589,20063285,Male,26_to_39,Driver
22590,20062202,Male,65_to_74,Driver
22591,20062194,Male,26_to_39,Motorcycle rider
22592,20063187,Male,26_to_39,Driver
22593,20061001,Female,0_to_16,Passenger
22594,20064083,Male,17_to_25,Motorcycle rider
22595,20067024,Male,26_to_39,Driver
22596,20061331,Male,26_to_39,Driver
22597,20062183,Male,40_to_64,Driver
22598,20062031,Male,17_to_25,Motorcycle rider
22599,20062259,Male,17_to_25,Motorcycle rider
22600,20062116,Male,75_or_older,Pedestrian
22601,20064089,Male,26_to_39,Passenger
22602,20064089,Male,26_to_39,Driver
22603,20065058,Male,40_to_64,Motorcycle rider
22604,20061077,Male,40_to_64,Motorcycle rider
22605,20064032,Male,40_to_64,Driver
22606,20061275,Male,26_to_39,Driver
22607,20063297,Male,40_to_64,Pedestrian
22608,20062099,Female,17_to_25,Driver
22609,20061108,Male,17_to_25,Driver
22610,20062284,Male,26_to_39,Pedestrian
22611,20061177,Male,17_to_25,Driver
22612,20065008,Male,40_to_64,Pedal cyclist
22613,20062207,Female,17_to_25,Passenger
22614,20063236,Male,26_to_39,Driver
22615,20061174,Male,40_to_64,Driver
22616,20063165,Male,17_to_25,Motorcycle rider
22617,20065139,Male,26_to_39,Motorcycle rider
22618,20061170,Male,40_to_64,Driver
22619,20062260,Male,26_to_39,Driver
22620,20061425,Male,40_to_64,Motorcycle rider
22621,20061355,Male,40_to_64,Motorcycle rider
22622,20063270,Male,17_to_25,Driver
22623,20063261,Male,40_to_64,Pedal cyclist
22624,20063202,Female,75_or_older,Driver
22625,20061137,Male,26_to_39,Motorcycle rider
22626,20067012,Male,17_to_25,Driver
22627,20061319,Female,26_to_39,Passenger
22628,20061176,Male,17_to_25,Driver
22629,20065060,Female,40_to_64,Driver
22630,20063284,Male,17_to_25,Pedestrian
22631,20065112,Female,40_to_64,Driver
22632,20061386,Female,17_to_25,Pedestrian
22633,20061325,Male,40_to_64,Driver
22634,20061171,Male,26_to_39,Driver
22635,20061253,Female,26_to_39,Pedestrian
22636,20063184,Male,26_to_39,Motorcycle rider
22637,20062074,Female,17_to_25,Driver
22638,20063004,Male,75_or_older,Driver
22639,20062092,Female,17_to_25,Driver
22640,20061321,Male,26_to_39,Driver
22641,20065048,Female,40_to_64,Passenger
22642,20061160,Male,75_or_older,Driver
22643,20063092,Female,40_to_64,Driver
22644,20068003,Male,75_or_older,Pedestrian
22645,20066006,Male,40_to_64,Driver
22646,20065083,Male,26_to_39,Driver
22647,20061241,Male,17_to_25,Motorcycle rider
22648,20062188,Female,65_to_74,Passenger
22649,20063237,Male,26_to_39,Passenger
22650,20065136,Male,17_to_25,Motorcycle rider
22651,20061265,Female,26_to_39,Driver
22652,20062175,Male,40_to_64,Driver
22653,20065045,Male,40_to_64,Driver
22654,20061207,Female,0_to_16,Pedestrian
22655,20063110,Male,0_to_16,Passenger
22656,20063110,Male,17_to_25,Driver
22657,20062005,Female,40_to_64,Driver
22658,20065010,Female,0_to_16,Passenger
22659,20065010,Male,17_to_25,Passenger
22660,20062073,Female,75_or_older,Driver
22661,20061316,Female,17_to_25,Driver
22662,20065104,Male,17_to_25,Motorcycle rider
22663,20068009,Male,17_to_25,Passenger
22664,20068009,Male,17_to_25,Driver
22665,20062255,Female,0_to_16,Passenger
22666,20061114,Male,40_to_64,Driver
22667,20065069,Female,40_to_64,Passenger
22668,20063141,Female,40_to_64,Passenger
22669,20063141,Male,65_to_74,Driver
22670,20063196,Female,17_to_25,Driver
22671,20062265,Male,65_to_74,Driver
22672,20061444,Male,17_to_25,Motorcycle rider
22673,20062293,Male,65_to_74,Driver
22674,20065120,Male,17_to_25,Driver
22675,20063014,Male,26_to_39,Motorcycle rider
22676,20066028,Female,26_to_39,Driver
22677,20064096,Male,0_to_16,Passenger
22678,20064096,Male,40_to_64,Passenger
22679,20063272,Male,40_to_64,Motorcycle rider
22680,20062067,Male,17_to_25,Passenger
22681,20061336,Male,26_to_39,Driver
22682,20061372,Female,17_to_25,Passenger
22683,20061372,Male,17_to_25,Driver
22684,20062181,Male,40_to_64,Motorcycle rider
22685,20063176,Male,17_to_25,Motorcycle rider
22686,20062276,Female,65_to_74,Driver
22687,20062156,Male,75_or_older,Driver
22688,20065076,Male,17_to_25,Driver
22689,20066033,Male,75_or_older,Pedestrian
22690,20061063,Female,75_or_older,Passenger
22691,20065032,Male,65_to_74,Driver
22692,20062290,Female,65_to_74,Driver
22693,20062290,Male,65_to_74,Passenger
22694,20066024,Male,0_to_16,Pedestrian
22695,20062208,Male,26_to_39,Motorcycle rider
22696,20063033,Female,17_to_25,Driver
22697,20061279,Female,17_to_25,Driver
22698,20061235,Male,17_to_25,Driver
22699,20065164,Male,26_to_39,Driver
22700,20067009,Male,26_to_39,Motorcycle rider
22701,20062213,Female,17_to_25,Driver
22702,20067004,Male,40_to_64,Pedestrian
22703,20063090,Male,17_to_25,Driver
22704,20061288,Male,26_to_39,Passenger
22705,20063245,Male,26_to_39,Passenger
22706,20065047,Male,17_to_25,Passenger
22707,20065090,Male,75_or_older,Driver
22708,20061414,Male,17_to_25,Driver
22709,20063213,Male,17_to_25,Passenger
22710,20063298,Male,40_to_64,Driver
22711,20061430,Male,40_to_64,Driver
22712,20064021,Male,40_to_64,Driver
22713,20061180,Male,26_to_39,Driver
22714,20063235,Female,0_to_16,Passenger
22715,20063235,Male,17_to_25,Passenger
22716,20063235,Male,17_to_25,Driver
22717,20061340,Male,17_to_25,Driver
22718,20065050,Male,17_to_25,Driver
22719,20062279,Male,17_to_25,Passenger
22720,20065109,Male,26_to_39,Pedestrian
22721,20061090,Male,40_to_64,Motorcycle rider
22722,20061424,Male,40_to_64,Driver
22723,20062087,Male,40_to_64,Motorcycle rider
22724,20063269,Female,75_or_older,Pedestrian
22725,20065166,Male,75_or_older,Driver
22726,20062110,Female,40_to_64,Passenger
22727,20062101,Male,40_to_64,Motorcycle rider
22728,20066030,Male,40_to_64,Motorcycle rider
22729,20065110,Male,40_to_64,Driver
22730,20061011,Male,40_to_64,Pedestrian
22731,20061448,Male,0_to_16,Passenger
22732,20063057,Male,17_to_25,Driver
22733,20063015,Male,0_to_16,Pedestrian
22734,20064035,Female,40_to_64,Motorcycle rider
22735,20064035,Female,17_to_25,Pedestrian
22736,20066021,Male,40_to_64,Passenger
22737,20061435,Male,26_to_39,Pedestrian
22738,20063038,Female,17_to_25,Pedestrian
22739,20061183,Male,26_to_39,Motorcycle rider
22740,20063311,Male,26_to_39,Motorcycle rider
22741,20066012,Male,17_to_25,Driver
22742,20065034,Male,17_to_25,Driver
22743,20067041,Male,17_to_25,Driver
22744,20063230,Male,26_to_39,Motorcycle rider
22745,20064048,Female,17_to_25,Driver
22746,20062225,Male,40_to_64,Driver
22747,20063162,Male,40_to_64,Motorcycle rider
22748,20065024,Female,75_or_older,Pedestrian
22749,20061237,Male,40_to_64,Driver
22750,20061211,Male,26_to_39,Driver
22751,20062007,Male,75_or_older,Driver
22752,20063120,Male,40_to_64,Motorcycle rider
22753,20061200,Male,75_or_older,Driver
22754,20063218,Female,17_to_25,Passenger
22755,20062132,Male,26_to_39,Motorcycle rider
22756,20061347,Male,26_to_39,Passenger
22757,20062228,Male,40_to_64,Driver
22758,20062127,Male,17_to_25,Driver
22759,20061014,Male,26_to_39,Driver
22760,20063282,Male,40_to_64,Driver
22761,20061335,Male,40_to_64,Passenger
22762,20062296,Male,26_to_39,Motorcycle rider
22763,20061293,Female,40_to_64,Driver
22764,20061309,Male,26_to_39,Motorcycle rider
22765,20063296,Male,26_to_39,Driver
22766,20061152,Female,40_to_64,Driver
22767,20061205,Female,65_to_74,Passenger
22768,20061195,Male,26_to_39,Driver
22769,20063175,Male,26_to_39,Motorcycle rider
22770,20065173,Male,75_or_older,Driver
22771,20062264,Male,40_to_64,Driver
22772,20062264,Female,0_to_16,Passenger
22773,20062146,Female,75_or_older,Passenger
22774,20062221,Male,65_to_74,Driver
22775,20066013,Female,17_to_25,Driver
22776,20061106,Male,17_to_25,Passenger
22777,20061106,Male,0_to_16,Passenger
22778,20061181,Male,40_to_64,Driver
22779,20067015,Male,17_to_25,Passenger
22780,20063007,Male,26_to_39,Pedestrian
22781,20068008,Female,75_or_older,Driver
22782,20063240,Male,75_or_older,Driver
22783,20063195,Female,75_or_older,Driver
22784,20061069,Male,17_to_25,Driver
22785,20062025,Male,40_to_64,Pedestrian
22786,20064009,Male,65_to_74,Driver
22787,20063306,Male,26_to_39,Motorcycle rider
22788,20062002,Male,26_to_39,Motorcycle rider
22789,20066040,Male,26_to_39,Driver
22790,20066040,Female,26_to_39,Passenger
22791,20062103,Male,0_to_16,Driver
22792,20062216,Male,26_to_39,Driver
22793,20065005,Male,17_to_25,Passenger
22794,20063231,Male,40_to_64,Driver
22795,20061075,Male,17_to_25,Driver
22796,20063070,Female,40_to_64,Pedestrian
22797,20062071,Male,17_to_25,Passenger
22798,20065147,Female,40_to_64,Driver
22799,20061231,Male,65_to_74,Pedestrian
22800,20064031,Male,75_or_older,Driver
22801,20062140,Male,40_to_64,Pedestrian
22802,20061134,Female,17_to_25,Driver
22803,20062292,Male,65_to_74,Driver
22804,20063123,Male,17_to_25,Driver
22805,20062153,Male,40_to_64,Driver
22806,20061007,Male,26_to_39,Motorcycle rider
22807,20064044,Male,40_to_64,Pedestrian
22808,20066008,Male,26_to_39,Passenger
22809,20065114,Male,40_to_64,Driver
22810,20063103,Male,17_to_25,Motorcycle rider
22811,20065094,Male,26_to_39,Driver
22812,20063144,Female,26_to_39,Driver
22813,20061022,Male,17_to_25,Passenger
22814,20064057,Male,26_to_39,Motorcycle rider
22815,20062112,Male,26_to_39,Driver
22816,20062077,Male,17_to_25,Passenger
22817,20064008,Female,0_to_16,Passenger
22818,20061110,Male,26_to_39,Driver
22819,20062088,Female,40_to_64,Pedestrian
22820,20061247,Female,40_to_64,Passenger
22821,20065095,Female,17_to_25,Driver
22822,20061052,Female,75_or_older,Pedestrian
22823,20061260,Male,75_or_older,Driver
22824,20061260,Female,75_or_older,Passenger
22825,20061025,Female,40_to_64,Passenger
22826,20067010,Male,40_to_64,Driver
22827,20061186,Female,0_to_16,Passenger
22828,20063027,Male,26_to_39,Driver
22829,20061065,Male,75_or_older,Passenger
22830,20065019,Male,26_to_39,Driver
22831,20067017,Male,26_to_39,Pedestrian
22832,20065093,Male,26_to_39,Passenger
22833,20061217,Male,40_to_64,Pedestrian
22834,20061442,Male,17_to_25,Passenger
22835,20061094,Male,40_to_64,Driver
22836,20061015,Male,40_to_64,Pedestrian
22837,20063216,Male,26_to_39,Driver
22838,20061310,Female,17_to_25,Passenger
22839,20061322,Male,26_to_39,Driver
22840,20063160,Female,40_to_64,Passenger
22841,20066018,Male,17_to_25,Passenger
22842,20063222,Male,65_to_74,Pedestrian
22843,20063243,Male,26_to_39,Motorcycle rider
22844,20061156,Female,26_to_39,Driver
22845,20065122,Male,75_or_older,Passenger
22846,20066027,Male,0_to_16,Pedestrian
22847,20063228,Male,26_to_39,Driver
22848,20062269,Male,17_to_25,Motorcycle rider
22849,20061099,Male,26_to_39,Driver
22850,20063147,Male,40_to_64,Driver
22851,20061308,Male,17_to_25,Driver
22852,20065088,Male,17_to_25,Driver
22853,20065115,Male,17_to_25,Driver
22854,20063193,Male,26_to_39,Driver
22855,20065124,Male,17_to_25,Motorcycle rider
22856,20062178,Male,17_to_25,Passenger
22857,20063171,Male,75_or_older,Pedestrian
22858,20062141,Male,26_to_39,Driver
22859,20067019,Male,26_to_39,Driver
22860,20067019,Female,26_to_39,Passenger
22861,20061101,Male,65_to_74,Driver
22862,20062091,Female,65_to_74,Driver
22863,20061086,Male,40_to_64,Driver
22864,20063163,Male,26_to_39,Motorcycle rider
22865,20061419,Male,65_to_74,Driver
22866,20061262,Female,65_to_74,Driver
22867,20062128,Female,40_to_64,Motorcycle pillion passenger
22868,20061366,Female,40_to_64,Pedal cyclist
22869,20061081,Male,40_to_64,Motorcycle rider
22870,20063264,Male,0_to_16,Passenger
22871,20065031,Male,75_or_older,Driver
22872,20063037,Male,17_to_25,Motorcycle rider
22873,20063002,Male,26_to_39,Motorcycle rider
22874,20061017,Female,75_or_older,Passenger
22875,20062254,Female,40_to_64,Driver
22876,20063059,Male,17_to_25,Driver
22877,20065127,Male,26_to_39,Motorcycle rider
22878,20063079,Male,65_to_74,Driver
22879,20063074,Male,26_to_39,Passenger
22880,20062200,Male,17_to_25,Driver
22881,20061191,Male,0_to_16,Passenger
22882,20061191,Male,17_to_25,Passenger
22883,20065079,Female,0_to_16,Pedestrian
22884,20062189,Male,26_to_39,Pedestrian
22885,20062126,Male,40_to_64,Pedal cyclist
22886,20063180,Male,17_to_25,Motorcycle rider
22887,20065129,Male,17_to_25,Driver
22888,20061154,Male,40_to_64,Driver
22889,20061287,Male,65_to_74,Pedestrian
22890,20061201,Male,40_to_64,Motorcycle rider
22891,20068012,Male,26_to_39,Pedal cyclist
22892,20063224,Male,26_to_39,Driver
22893,20064052,Male,40_to_64,Motorcycle rider
22894,20061406,Female,75_or_older,Driver
22895,20061440,Male,26_to_39,Motorcycle pillion passenger
22896,20061410,Male,65_to_74,Driver
22897,20063189,Male,26_to_39,Driver
22898,20063087,Male,17_to_25,Driver
22899,20065148,Male,40_to_64,Driver
22900,20064030,Male,26_to_39,Driver
22901,20062018,Male,65_to_74,Pedestrian
22902,20062150,Male,17_to_25,Driver
22903,20065077,Male,26_to_39,Passenger
22904,20063005,Male,40_to_64,Driver
22905,20062017,Male,75_or_older,Driver
22906,20067020,Female,40_to_64,Driver
22907,20061393,Female,40_to_64,Driver
22908,20063132,Female,26_to_39,Driver
22909,20068004,Male,26_to_39,Motorcycle rider
22910,20062059,Female,0_to_16,Passenger
22911,20062059,Female,26_to_39,Driver
22912,20063024,Male,40_to_64,Pedestrian
22913,20061229,Male,40_to_64,Driver
22914,20063263,Male,40_to_64,Driver
22915,20064065,Male,26_to_39,Pedestrian
22916,20065066,Male,40_to_64,Driver
22917,20063019,Male,75_or_older,Pedestrian
22918,20062075,Male,17_to_25,Driver
22919,20063201,Male,26_to_39,Motorcycle rider
22920,20063304,Male,40_to_64,Driver
22921,20061258,Male,17_to_25,Motorcycle rider
22922,20061445,Male,26_to_39,Driver
22923,20063143,Male,26_to_39,Driver
22924,20061357,Male,26_to_39,Driver
22925,20062084,Female,17_to_25,Pedestrian
22926,20062272,Male,26_to_39,Motorcycle rider
22927,20061189,Male,65_to_74,Pedestrian
22928,20062211,Male,26_to_39,Motorcycle rider
22929,20065001,Female,17_to_25,Driver
22930,20065154,Male,17_to_25,Passenger
22931,20061236,Male,17_to_25,Motorcycle rider
22932,20063036,Male,40_to_64,Pedal cyclist
22933,20061388,Female,17_to_25,Driver
22934,20065044,Male,65_to_74,Passenger
22935,20062258,Male,75_or_older,Pedestrian
22936,20063277,Male,40_to_64,Driver
22937,20062044,Female,17_to_25,Passenger
22938,20067005,Male,17_to_25,Motorcycle rider
22939,20062179,Female,40_to_64,Driver
22940,20061045,Male,40_to_64,Motorcycle rider
22941,20062046,Male,75_or_older,Pedestrian
22942,20063078,Male,75_or_older,Driver
22943,20064028,Male,26_to_39,Driver
22944,20065082,Male,26_to_39,Motorcycle rider
22945,20062282,Male,40_to_64,Driver
22946,20062224,Male,40_to_64,Motorcycle rider
22947,20061301,Female,65_to_74,Pedestrian
22948,20063072,Female,40_to_64,Driver
22949,20063234,Male,26_to_39,Driver
22950,20061071,Female,17_to_25,Driver
22951,20064013,Male,40_to_64,Motorcycle rider
22952,20062016,Male,17_to_25,Driver
22953,20061418,Female,0_to_16,Pedestrian
22954,20065027,Male,26_to_39,Motorcycle rider
22955,20064060,Female,26_to_39,Driver
22956,20062157,Male,40_to_64,Driver
22957,20061215,Male,65_to_74,Driver
22958,20068001,Male,65_to_74,Driver
22959,20061227,Male,75_or_older,Driver
22960,20063127,Male,40_to_64,Driver
22961,20065159,Male,0_to_16,Passenger
22962,20061047,Female,65_to_74,Pedestrian
22963,20063018,Male,17_to_25,Passenger
22964,20065030,Male,17_to_25,Motorcycle rider
22965,20063071,Male,26_to_39,Driver
22966,20066002,Male,26_to_39,Driver
22967,20061417,Male,0_to_16,Motorcycle rider
22968,20062148,Male,17_to_25,Driver
